0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
205-> w_gen : x: -41.138195, z: -38.28162 -> obstacle = False, obs_left = 0, obs_right = 0
206-> w_gen : x: -41.357456, z: -38.201817 -> obstacle = False, obs_left = 0, obs_right = 0
207-> w_gen : x: -41.576717, z: -38.122013 -> obstacle = False, obs_left = 0, obs_right = 0
208-> w_gen : x: -41.79598, z: -38.04221 -> obstacle = False, obs_left = 0, obs_right = 0
209-> w_gen : x: -42.01524, z: -37.962406 -> obstacle = False, obs_left = 0, obs_right = 0
210-> w_gen : x: -42.2345, z: -37.882603 -> obstacle = False, obs_left = 0, obs_right = 0
211-> w_gen : x: -42.453762, z: -37.8028 -> obstacle = False, obs_left = 0, obs_right = 0
212-> w_gen : x: -42.673023, z: -37.722996 -> obstacle = False, obs_left = 0, obs_right = 0
213-> w_gen : x: -42.892284, z: -37.643192 -> obstacle = False, obs_left = 0, obs_right = 0
214-> w_gen : x: -43.111546, z: -37.56339 -> obstacle = False, obs_left = 0, obs_right = 0
215-> w_gen : x: -43.330807, z: -37.483585 -> obstacle = False, obs_left = 0, obs_right = 0
216-> w_gen : x: -43.550068, z: -37.40378 -> obstacle = False, obs_left = 0, obs_right = 0
217-> w_gen : x: -43.76933, z: -37.32398 -> obstacle = False, obs_left = 0, obs_right = 0
218-> w_gen : x: -43.98859, z: -37.244175 -> obstacle = False, obs_left = 0, obs_right = 0
219: GOAL CORRECTION ACTIVE
220: GOAL CORRECTION ACTIVE
221: GOAL CORRECTION ACTIVE
222: GOAL CORRECTION ACTIVE
223: GOAL CORRECTION ACTIVE
224: GOAL CORRECTION ACTIVE
225: GOAL CORRECTION ACTIVE
226: GOAL CORRECTION ACTIVE
227: GOAL CORRECTION ACTIVE
228: GOAL CORRECTION ACTIVE
229: GOAL CORRECTION ACTIVE
230: GOAL CORRECTION ACTIVE
231: GOAL CORRECTION ACTIVE
232: GOAL CORRECTION ACTIVE
233: GOAL CORRECTION ACTIVE
234: GOAL CORRECTION ACTIVE
235: GOAL CORRECTION ACTIVE
236: GOAL CORRECTION ACTIVE
237: GOAL CORRECTION ACTIVE
238: GOAL CORRECTION ACTIVE
239: GOAL CORRECTION ACTIVE
240: GOAL CORRECTION ACTIVE
241: GOAL CORRECTION ACTIVE
242: GOAL CORRECTION ACTIVE
243: GOAL CORRECTION ACTIVE
244: GOAL CORRECTION ACTIVE
245: GOAL CORRECTION ACTIVE
246: GOAL CORRECTION ACTIVE
247: GOAL CORRECTION ACTIVE
248: GOAL CORRECTION ACTIVE
249: GOAL CORRECTION ACTIVE
250: GOAL CORRECTION ACTIVE
251: GOAL CORRECTION ACTIVE
252: GOAL CORRECTION ACTIVE
253: GOAL CORRECTION ACTIVE
254: GOAL CORRECTION ACTIVE
255: GOAL CORRECTION ACTIVE
256: GOAL CORRECTION ACTIVE
257: GOAL CORRECTION ACTIVE
258: GOAL CORRECTION ACTIVE
259: GOAL CORRECTION ACTIVE
260: GOAL CORRECTION ACTIVE
261: GOAL CORRECTION ACTIVE
262: GOAL CORRECTION ACTIVE
263: GOAL CORRECTION ACTIVE
264: GOAL CORRECTION ACTIVE
265: GOAL CORRECTION ACTIVE
266: GOAL CORRECTION ACTIVE
267: GOAL CORRECTION ACTIVE
268: GOAL CORRECTION ACTIVE
269: GOAL CORRECTION ACTIVE
270: GOAL CORRECTION ACTIVE
271: GOAL CORRECTION ACTIVE
272: GOAL CORRECTION ACTIVE
273: GOAL CORRECTION ACTIVE
274: GOAL CORRECTION ACTIVE
275: GOAL CORRECTION ACTIVE
276: GOAL CORRECTION ACTIVE
277: GOAL CORRECTION ACTIVE
278: GOAL CORRECTION ACTIVE
279: GOAL CORRECTION ACTIVE
280: GOAL CORRECTION ACTIVE
281: GOAL CORRECTION ACTIVE
